
Namespace(T=1, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT_woATO', gpu='4', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 26958 : loss : 0.032825, loss_ce: 0.032970, loss_dice: 0.024079
iteration 26959 : loss : 0.038655, loss_ce: 0.042805, loss_dice: 0.019854
iteration 26960 : loss : 0.036728, loss_ce: 0.034746, loss_dice: 0.020459
iteration 26961 : loss : 0.033149, loss_ce: 0.017377, loss_dice: 0.027729
iteration 26962 : loss : 0.023106, loss_ce: 0.018726, loss_dice: 0.013865
iteration 26963 : loss : 0.048450, loss_ce: 0.049490, loss_dice: 0.034593
iteration 26964 : loss : 0.028229, loss_ce: 0.014020, loss_dice: 0.031085
iteration 26965 : loss : 0.031045, loss_ce: 0.011141, loss_dice: 0.038055
iteration 26966 : loss : 0.024974, loss_ce: 0.024238, loss_dice: 0.016714
iteration 26967 : loss : 0.043383, loss_ce: 0.039848, loss_dice: 0.032722
iteration 26968 : loss : 0.028574, loss_ce: 0.006961, loss_dice: 0.036505
iteration 26969 : loss : 0.020810, loss_ce: 0.013190, loss_dice: 0.021091
iteration 26970 : loss : 0.040837, loss_ce: 0.016219, loss_dice: 0.039485
iteration 26971 : loss : 0.034015, loss_ce: 0.034789, loss_dice: 0.024300
iteration 26972 : loss : 0.031177, loss_ce: 0.023513, loss_dice: 0.028378
iteration 26973 : loss : 0.031115, loss_ce: 0.021361, loss_dice: 0.031620
 90%|█████████████████████▌  | 1079/1201 [16:18:12<1:29:06, 43.83s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
 90%|█████████████████████▌  | 1079/1201 [16:18:12<1:29:06, 43.83s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:33<00:00,  3.75s/it]
iteration 26975 : loss : 0.030472, loss_ce: 0.017436, loss_dice: 0.028506
iteration 26976 : loss : 0.032573, loss_ce: 0.028846, loss_dice: 0.016047
iteration 26977 : loss : 0.032063, loss_ce: 0.010177, loss_dice: 0.042892
iteration 26978 : loss : 0.025405, loss_ce: 0.016746, loss_dice: 0.026207
iteration 26979 : loss : 0.024560, loss_ce: 0.021134, loss_dice: 0.017082
iteration 26980 : loss : 0.021106, loss_ce: 0.016155, loss_dice: 0.016162
iteration 26981 : loss : 0.031304, loss_ce: 0.020185, loss_dice: 0.032808
iteration 26982 : loss : 0.019445, loss_ce: 0.005519, loss_dice: 0.023341
iteration 26983 : loss : 0.031336, loss_ce: 0.023269, loss_dice: 0.030088
iteration 26984 : loss : 0.036844, loss_ce: 0.019282, loss_dice: 0.035420
iteration 26985 : loss : 0.025450, loss_ce: 0.015398, loss_dice: 0.029012
iteration 26986 : loss : 0.022267, loss_ce: 0.012272, loss_dice: 0.024554
iteration 26987 : loss : 0.035703, loss_ce: 0.018148, loss_dice: 0.040339
iteration 26988 : loss : 0.033972, loss_ce: 0.032274, loss_dice: 0.016269
iteration 26989 : loss : 0.023392, loss_ce: 0.016177, loss_dice: 0.017332
iteration 26990 : loss : 0.063790, loss_ce: 0.006862, loss_dice: 0.071802
iteration 26991 : loss : 0.040145, loss_ce: 0.031736, loss_dice: 0.040715
iteration 26992 : loss : 0.025627, loss_ce: 0.015557, loss_dice: 0.023395
iteration 26993 : loss : 0.026702, loss_ce: 0.013309, loss_dice: 0.024183
iteration 26994 : loss : 0.028348, loss_ce: 0.018970, loss_dice: 0.028702
iteration 26995 : loss : 0.013626, loss_ce: 0.006002, loss_dice: 0.011185
iteration 26996 : loss : 0.019218, loss_ce: 0.011576, loss_dice: 0.017737
iteration 26997 : loss : 0.047461, loss_ce: 0.048734, loss_dice: 0.026530
iteration 26998 : loss : 0.015866, loss_ce: 0.011429, loss_dice: 0.015672
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
iteration 27000 : loss : 0.034465, loss_ce: 0.027200, loss_dice: 0.032659
  4%|███████▊                                                                                                                                                                                            | 1/25 [00:04<01:39,  4.15s/it]
  8%|███████████████▋                                                                                                                                                                                    | 2/25 [00:08<01:32,  4.03s/it]
